rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,195,2,Evolucionistas,0.965586,10,4745
1,195,3,Isolados,0.98783,9,4171
1,200,0,Empiristas,0.965586,10,5241
1,200,1,Incrementalistas,0.965586,9,4477
1,200,2,Evolucionistas,0.965586,10,5240
1,200,3,Isolados,0.98783,9,4667
1,205,0,Empiristas,0.965586,10,5741
1,205,1,Incrementalistas,0.965586,9,4977
1,205,2,Evolucionistas,0.965586,10,5740
1,205,3,Isolados,0.98783,10,5167
1,210,0,Empiristas,0.965586,10,6241
1,210,1,Incrementalistas,0.965586,9,5477
1,210,2,Evolucionistas,0.965586,10,6240
1,210,3,Isolados,0.98783,10,5667
1,215,0,Empiristas,0.965586,10,6741
1,215,1,Incrementalistas,0.965586,9,5977
1,215,2,Evolucionistas,0.965586,10,6740
1,215,3,Isolados,0.98783,10,6167
1,220,0,Empiristas,0.965586,10,7241
1,220,1,Incrementalistas,0.965586,10,6477
1,220,2,Evolucionistas,0.965586,10,7240
1,220,3,Isolados,0.98783,10,6667
1,225,0,Empiristas,0.98602,10,7741
1,225,1,Incrementalistas,0.98602,10,6977
1,225,2,Evolucionistas,0.98602,10,7740
1,225,3,Isolados,0.98783,10,7167
1,230,0,Empiristas,0.98602,10,8241
1,230,1,Incrementalistas,0.98602,10,7477
1,230,2,Evolucionistas,0.98602,10,8240
1,230,3,Isolados,0.98783,10,7667
1,235,0,Empiristas,0.98602,10,8741
1,235,1,Incrementalistas,0.98602,10,7977
1,235,2,Evolucionistas,0.98602,10,8740
1,235,3,Isolados,0.98783,10,8167
1,240,0,Empiristas,0.98783,10,9241
1,240,1,Incrementalistas,0.98783,10,8477
1,240,2,Evolucionistas,0.98602,10,9240
1,240,3,Isolados,0.98783,10,8667
1,245,0,Empiristas,0.98783,10,9741
1,245,1,Incrementalistas,0.98783,10,8977
1,245,2,Evolucionistas,0.98783,10,9740
1,245,3,Isolados,0.98783,10,9167
1,250,0,Empiristas,0.98783,10,10241
1,250,1,Incrementalistas,0.98783,10,9477
1,250,2,Evolucionistas,0.98783,10,10240
1,250,3,Isolados,0.98783,10,9667
1,255,0,Empiristas,0.98783,10,10741
1,255,1,Incrementalistas,0.98783,10,9977
1,255,2,Evolucionistas,0.98783,10,10740
1,255,3,Isolados,0.98783,10,10167
1,260,0,Empiristas,0.98783,10,11241
1,260,1,Incrementalistas,0.98783,10,10477
1,260,2,Evolucionistas,0.98783,10,11240
