cenario,catalise,bioquimica,tempo_apos_formacao_gyr,tempo_cosmico_gyr,temperatura_k
Rapido,fixa,Silicio/acido sulfurico,0.300713,6.20321,534.019
Rapido,fixa,Silicio/acido sulfurico,0.315073,8.75715,403.073
Rapido,fixa,Silicio/acido sulfurico,0.300284,3.67819,535.289
Rapido,fixa,Silicio/acido sulfurico,0.314988,10.1329,413.976
Rapido,fixa,Silicio/acido sulfurico,0.761938,3.84069,324.628
Rapido,fixa,Silicio/acido sulfurico,4.53895,13.1743,327.804
Rapido,fixa,Silicio/acido sulfurico,4.58716,15.8944,308.634
Rapido,fixa,Silicio/acido sulfurico,0.827947,3.78159,334.137
Rapido,fixa,Silicio/acido sulfurico,2.16992,9.02311,330.055
Rapido,fixa,Silicio/acido sulfurico,0.999747,4.63469,333.235
Rapido,fixa,Silicio/acido sulfurico,1.34819,4.54244,335.014
Rapido,fixa,Silicio/acido sulfurico,1.94934,10.127,323.964
Rapido,fixa,Silicio/acido sulfurico,0.501758,8.2998,348.24
Rapido,fixa,Silicio/acido sulfurico,2.07152,3.86929,336.166
Rapido,fixa,Silicio/acido sulfurico,0.302364,3.02337,472.682
Rapido,fixa,Silicio/acido sulfurico,1.36093,2.86386,327.34
Rapido,fixa,Silicio/acido sulfurico,0.357599,6.12882,386.704
Rapido,fixa,Silicio/acido sulfurico,0.327123,11.0378,401.47
Rapido,fixa,Silicio/acido sulfurico,6.7219,12.1926,320.316
Rapido,fixa,Silicio/acido sulfurico,0.30081,8.66782,495.304
Rapido,fixa,Silicio/acido sulfurico,0.303358,3.00075,458.192
Rapido,fixa,Silicio/acido sulfurico,0.300332,5.66772,537.716
Rapido,fixa,Silicio/acido sulfurico,1.30483,5.08535,319.369
Rapido,fixa,Silicio/acido sulfurico,0.552793,5.58483,378.38
Rapido,fixa,Silicio/acido sulfurico,0.420434,5.00758,356.547
Rapido,fixa,Silicio/acido sulfurico,0.301775,5.17931,457.463
Rapido,fixa,Silicio/acido sulfurico,2.57912,14.9517,335.12
Rapido,fixa,Silicio/acido sulfurico,0.300958,3.72481,529.087
Rapido,fixa,Silicio/acido sulfurico,0.302104,13.0512,477.736
Rapido,fixa,Silicio/acido sulfurico,0.311452,13.1985,408.692
Rapido,fixa,Silicio/acido sulfurico,2.70645,7.56198,325.221
Rapido,fixa,Silicio/acido sulfurico,0.309624,5.25907,411.551
Rapido,fixa,Silicio/acido sulfurico,0.61268,4.008,357.023
Rapido,fixa,Silicio/acido sulfurico,0.318251,7.29871,373.643
Rapido,fixa,Silicio/acido sulfurico,0.419505,9.82176,345.423
Rapido,fixa,Silicio/acido sulfurico,0.3638,3.46329,377.361
Rapido,fixa,Silicio/acido sulfurico,1.6831,10.5471,308.88
Rapido,fixa,Silicio/acido sulfurico,7.89566,21.6567,309.398
Rapido,fixa,Silicio/acido sulfurico,0.36804,3.25314,361.643
Rapido,fixa,Silicio/acido sulfurico,0.300784,5.77037,494.089
Rapido,fixa,Silicio/acido sulfurico,0.527172,4.43491,364.427
Rapido,fixa,Silicio/acido sulfurico,4.60056,8.61881,327.023
Rapido,fixa,Silicio/acido sulfurico,1.27632,4.79696,306.963
Rapido,fixa,Silicio/acido sulfurico,0.348999,5.80847,385.156
Rapido,fixa,Silicio/acido sulfurico,0.301976,5.74523,506.934
Rapido,fixa,Silicio/acido sulfurico,0.456399,10.4366,377.79
Rapido,fixa,Silicio/acido sulfurico,0.545288,3.31528,365.468
Rapido,fixa,Silicio/acido sulfurico,0.304826,4.43666,447.84
Rapido,fixa,Silicio/acido sulfurico,0.300477,5.61394,527.192
Rapido,fixa,Silicio/acido sulfurico,0.776583,3.04612,352.339
Rapido,fixa,Silicio/acido sulfurico,0.300245,2.28465,521.554
Rapido,fixa,Silicio/acido sulfurico,0.474323,3.64271,347.714
Rapido,fixa,Silicio/acido sulfurico,2.45335,5.54806,318.793
Rapido,fixa,Silicio/acido sulfurico,0.302714,4.17687,458.68
Rapido,fixa,Silicio/acido sulfurico,0.300242,3.45428,534.4
Rapido,fixa,Silicio/acido sulfurico,0.301519,11.6894,479.349
Rapido,fixa,Silicio/acido sulfurico,0.301248,4.26226,479.763
Rapido,fixa,Silicio/acido sulfurico,0.311562,6.68924,392.914
Rapido,fixa,Silicio/acido sulfurico,0.317144,4.18658,401.224
Rapido,fixa,Silicio/acido sulfurico,0.66219,4.78402,331.286
Rapido,fixa,Silicio/acido sulfurico,0.301837,9.14312,454.13
Rapido,fixa,Silicio/acido sulfurico,0.306227,9.81212,422.76
Rapido,fixa,Silicio/acido sulfurico,0.301166,7.99702,500.144
Rapido,fixa,Silicio/acido sulfurico,0.359295,3.11474,395.771
Rapido,fixa,Silicio/acido sulfurico,0.367606,9.21021,388.047
Rapido,fixa,Silicio/acido sulfurico,1.96201,3.04897,311.377
Rapido,fixa,Silicio/acido sulfurico,0.308952,3.9176,398.583
Rapido,fixa,Silicio/acido sulfurico,0.301545,5.26909,491.589
Rapido,fixa,Silicio/acido sulfurico,0.732968,5.24013,331.418
Rapido,fixa,Silicio/acido sulfurico,0.940161,4.59716,326.471
Rapido,fixa,Silicio/acido sulfurico,0.308914,11.0789,422.208
Rapido,fixa,Silicio/acido sulfurico,6.22554,13.5144,313.225
Rapido,fixa,Silicio/acido sulfurico,0.323935,8.84117,402.061
Rapido,fixa,Silicio/acido sulfurico,0.300439,6.54171,532.92
Rapido,fixa,Silicio/acido sulfurico,1.48966,6.35867,344.245
Rapido,fixa,Silicio/acido sulfurico,0.304954,9.94773,433.995
Rapido,fixa,Silicio/acido sulfurico,0.487484,5.49347,350.359
Rapido,fixa,Silicio/acido sulfurico,0.312617,3.74764,413.682
Rapido,fixa,Silicio/acido sulfurico,0.571118,8.5424,367.981
Rapido,fixa,Silicio/acido sulfurico,1.14651,4.75866,325.349
Rapido,fixa,Silicio/acido sulfurico,0.316433,4.24472,434.776
Rapido,fixa,Silicio/acido sulfurico,1.24806,4.45624,330.11
Rapido,fixa,Silicio/acido sulfurico,0.36332,5.06425,384.888
Rapido,fixa,Silicio/acido sulfurico,0.305006,4.27268,434.893
Rapido,fixa,Silicio/acido sulfurico,0.311724,6.6128,403.531
Rapido,fixa,Silicio/acido sulfurico,0.406082,3.67278,380.249
Rapido,fixa,Silicio/acido sulfurico,0.300447,9.89276,539.686
Rapido,fixa,Silicio/acido sulfurico,0.306003,3.51559,447.758
Rapido,fixa,Silicio/acido sulfurico,0.303412,3.84805,434.777
Rapido,fixa,Silicio/acido sulfurico,0.675572,3.0039,347.907
Rapido,fixa,Silicio/acido sulfurico,0.324522,3.6595,408.949
Rapido,fixa,Silicio/acido sulfurico,0.304411,6.29989,468.772
Rapido,fixa,Silicio/acido sulfurico,0.300508,4.64289,506.826
Rapido,fixa,Silicio/acido sulfurico,0.302039,5.23967,461.234
Rapido,fixa,Silicio/acido sulfurico,0.30539,5.82877,437.213
Rapido,fixa,Silicio/acido sulfurico,0.356913,4.76554,393.056
Rapido,fixa,Silicio/acido sulfurico,0.304941,6.22316,459.198
Rapido,fixa,Silicio/acido sulfurico,0.30136,4.80064,481.538
Rapido,fixa,Silicio/acido sulfurico,0.33718,7.76078,382.61
Rapido,fixa,Silicio/acido sulfurico,0.408081,11.1012,384.828
Rapido,fixa,Silicio/acido sulfurico,0.311979,8.36775,411.12
Rapido,fixa,Silicio/acido sulfurico,0.300458,2.33173,528.254
Rapido,fixa,Silicio/acido sulfurico,2.89351,8.78385,323.573
Rapido,fixa,Silicio/acido sulfurico,0.300223,4.32226,543.974
Rapido,fixa,Silicio/acido sulfurico,4.33982,7.85825,319.375
Rapido,fixa,Silicio/acido sulfurico,0.30175,6.49268,508.275
Rapido,fixa,Silicio/acido sulfurico,1.33795,7.71672,334.626
Rapido,fixa,Silicio/acido sulfurico,0.300866,6.07088,516.018
Rapido,fixa,Silicio/acido sulfurico,0.302227,6.02065,489.322
Rapido,fixa,Silicio/acido sulfurico,0.361902,5.43378,377.253
Rapido,fixa,Silicio/acido sulfurico,0.448743,8.61552,351.009
Rapido,fixa,Silicio/acido sulfurico,0.302487,6.21387,471.391
Rapido,fixa,Silicio/acido sulfurico,0.303106,6.91616,423.703
Rapido,fixa,Silicio/acido sulfurico,0.317717,5.98034,426.706
Rapido,fixa,Silicio/acido sulfurico,0.347874,5.34897,375.64
Rapido,fixa,Silicio/acido sulfurico,0.304139,5.71225,451.323
Rapido,fixa,Silicio/acido sulfurico,3.08567,4.71076,329.445
Rapido,fixa,Silicio/acido sulfurico,0.304362,2.76913,468.889
Rapido,fixa,Silicio/acido sulfurico,5.56035,7.58514,307.455
Rapido,fixa,Silicio/acido sulfurico,0.35311,2.74655,383.319
Rapido,fixa,Silicio/acido sulfurico,0.301383,3.10712,474.868
Rapido,fixa,Silicio/acido sulfurico,0.300357,5.55969,537.016
Rapido,fixa,Silicio/acido sulfurico,1.8706,8.44613,318.748
Rapido,fixa,Silicio/acido sulfurico,0.388195,12.7508,372.491
Rapido,fixa,Silicio/acido sulfurico,0.387639,11.8584,366.318
Rapido,fixa,Silicio/acido sulfurico,0.30007,5.29767,538.208
Rapido,fixa,Silicio/acido sulfurico,0.303412,11.1185,465.44
Rapido,fixa,Silicio/acido sulfurico,0.300184,5.5982,531.53
Rapido,fixa,Silicio/acido sulfurico,0.300361,5.21235,538.475
Rapido,fixa,Silicio/acido sulfurico,0.30229,4.21295,477.331
Rapido,fixa,Silicio/acido sulfurico,0.355162,5.2935,372.77
Rapido,fixa,Silicio/acido sulfurico,4.61109,6.78889,306.076
Rapido,fixa,Silicio/acido sulfurico,0.305699,11.7294,455.425
Rapido,fixa,Silicio/acido sulfurico,0.345836,3.45741,409.142
Rapido,fixa,Silicio/acido sulfurico,0.306569,1.65589,433.806
Rapido,fixa,Silicio/acido sulfurico,0.300514,4.31993,483.494
Rapido,fixa,Silicio/acido sulfurico,0.303594,4.62634,475.055
Rapido,fixa,Silicio/acido sulfurico,1.12609,3.68938,312.995
Rapido,fixa,Silicio/acido sulfurico,0.356197,6.30473,384.158
Rapido,fixa,Silicio/acido sulfurico,13.4958,16.7506,300.575
Rapido,fixa,Silicio/acido sulfurico,0.351015,12.0636,396.167
Rapido,fixa,Silicio/acido sulfurico,0.341134,5.02085,390.802
Rapido,fixa,Silicio/acido sulfurico,0.300326,5.05305,506.052
Rapido,fixa,Silicio/acido sulfurico,0.400812,5.09877,348.597
Rapido,fixa,Silicio/acido sulfurico,4.23168,9.25281,297.902
Rapido,fixa,Silicio/acido sulfurico,1.55807,3.68464,324.353
Rapido,fixa,Silicio/acido sulfurico,0.498811,3.77628,348.598
Rapido,fixa,Silicio/acido sulfurico,1.43725,4.97515,317.223
Rapido,fixa,Silicio/acido sulfurico,0.301028,3.64265,491.543
Rapido,fixa,Silicio/acido sulfurico,2.48949,9.09786,316.966
Rapido,fixa,Silicio/acido sulfurico,0.326229,5.28523,418.636
Rapido,fixa,Silicio/acido sulfurico,0.302488,2.83443,480.819
Rapido,fixa,Silicio/acido sulfurico,0.373296,9.66651,373.199
Rapido,fixa,Silicio/acido sulfurico,1.12925,5.78923,337.598
Rapido,fixa,Silicio/acido sulfurico,0.303305,8.32852,465.336
Rapido,fixa,Silicio/acido sulfurico,0.300641,3.5614,501.809
Rapido,fixa,Silicio/acido sulfurico,0.301974,4.8635,490.157
Rapido,fixa,Silicio/acido sulfurico,0.601649,5.49963,361.405
Rapido,fixa,Silicio/acido sulfurico,3.20312,6.22059,319.987
Rapido,fixa,Silicio/acido sulfurico,0.414013,10.1746,363.694
Rapido,fixa,Silicio/acido sulfurico,0.300646,5.67689,518.798
Rapido,fixa,Silicio/acido sulfurico,0.303832,6.26705,479.771
Rapido,fixa,Silicio/acido sulfurico,8.86102,11.5971,303.205
Rapido,fixa,Silicio/acido sulfurico,0.504339,5.16501,344.592
Rapido,fixa,Silicio/acido sulfurico,0.431126,13.7214,355.505
Rapido,fixa,Silicio/acido sulfurico,1.57556,6.97529,331.238
Rapido,fixa,Silicio/acido sulfurico,0.472284,2.97824,362.597
Rapido,fixa,Silicio/acido sulfurico,1.66585,8.08237,329.81
Rapido,fixa,Silicio/acido sulfurico,0.307618,4.27857,401.38
Rapido,fixa,Silicio/acido sulfurico,0.301641,3.41507,516.97
Rapido,fixa,Silicio/acido sulfurico,0.305273,6.21045,423.575
Rapido,fixa,Silicio/acido sulfurico,1.48936,5.14031,329.976
Rapido,fixa,Silicio/acido sulfurico,0.300095,3.40991,514.947
Rapido,fixa,Silicio/acido sulfurico,0.301156,4.52016,473.819
Rapido,fixa,Silicio/acido sulfurico,0.316306,3.03413,420.525
Rapido,fixa,Silicio/acido sulfurico,0.871288,4.81806,339.007
Rapido,fixa,Silicio/acido sulfurico,3.77965,11.145,314.663
Rapido,fixa,Silicio/acido sulfurico,0.30631,2.29132,441.218
Rapido,fixa,Silicio/acido sulfurico,0.372531,4.18942,363.799
Rapido,fixa,Silicio/acido sulfurico,0.324714,6.35225,388.233
Rapido,fixa,Silicio/acido sulfurico,7.82778,12.5292,303.187
Rapido,fixa,Silicio/acido sulfurico,1.18787,4.0971,325.697
Rapido,fixa,Silicio/acido sulfurico,0.300922,4.40985,533.817
Rapido,fixa,Silicio/acido sulfurico,0.423946,3.93091,354.884
Rapido,fixa,Silicio/acido sulfurico,0.956219,3.8792,326.204
Rapido,fixa,Silicio/acido sulfurico,0.30608,6.40019,463.242
Rapido,fixa,Silicio/acido sulfurico,0.300973,3.82533,526.969
Rapido,fixa,Silicio/acido sulfurico,0.917096,5.8947,348.951
Rapido,fixa,Silicio/acido sulfurico,0.410068,2.4356,394.635
Rapido,fixa,Silicio/acido sulfurico,0.472175,4.76451,364.992
Rapido,fixa,Silicio/acido sulfurico,0.312775,4.22043,413.986
Rapido,fixa,Silicio/acido sulfurico,0.303864,2.34833,447.735
Rapido,fixa,Silicio/acido sulfurico,0.456442,1.79501,374.147
Rapido,fixa,Silicio/acido sulfurico,0.503783,7.39127,347.454
Rapido,fixa,Silicio/acido sulfurico,0.300418,5.72918,506.555
Rapido,fixa,Silicio/acido sulfurico,0.313326,2.35692,413.785
Rapido,fixa,Silicio/acido sulfurico,0.410937,5.67711,361.735
Rapido,fixa,Silicio/acido sulfurico,2.82323,6.28988,317.172
Rapido,fixa,Silicio/acido sulfurico,0.393118,5.54259,350.666
Rapido,fixa,Silicio/acido sulfurico,1.46047,12.0034,318.641
Rapido,fixa,Silicio/acido sulfurico,0.304762,3.14483,437.069
Rapido,fixa,Silicio/acido sulfurico,0.47235,2.08694,335.068
Rapido,fixa,Silicio/acido sulfurico,0.332231,10.5724,402.555
Rapido,fixa,Silicio/acido sulfurico,0.320079,2.78807,391.791
Rapido,fixa,Silicio/acido sulfurico,0.464386,9.51316,353.539
Rapido,fixa,Silicio/acido sulfurico,3.73524,13.3571,317.257
Rapido,fixa,Silicio/acido sulfurico,0.302215,3.42838,473.206
Rapido,fixa,Silicio/acido sulfurico,1.12948,10.9401,324.31
Rapido,fixa,Silicio/acido sulfurico,2.26735,6.3084,287.764
Rapido,fixa,Silicio/acido sulfurico,0.457352,4.46798,347.716
Rapido,fixa,Silicio/acido sulfurico,0.300802,5.48996,477.63
Rapido,fixa,Silicio/acido sulfurico,0.432007,12.7945,362.039
Rapido,fixa,Silicio/acido sulfurico,0.304612,8.10833,463.597
Rapido,fixa,Silicio/acido sulfurico,0.300489,2.60464,485.898
Rapido,fixa,Silicio/acido sulfurico,0.306196,1.91024,381.1
Rapido,fixa,Silicio/acido sulfurico,0.302568,4.36593,508.634
Rapido,fixa,Silicio/acido sulfurico,0.300593,9.23249,510.737
Rapido,fixa,Silicio/acido sulfurico,6.83675,9.91169,307.056
Rapido,fixa,Silicio/acido sulfurico,0.301402,3.04891,494.953
Rapido,fixa,Silicio/acido sulfurico,0.38153,5.00819,354.032
Rapido,fixa,Silicio/acido sulfurico,0.719404,5.72564,361.766
Rapido,fixa,Silicio/acido sulfurico,0.305596,3.62605,466.531
Rapido,fixa,Silicio/acido sulfurico,0.30585,4.34808,436.757
Rapido,fixa,Silicio/acido sulfurico,0.30436,3.86105,431.47
Rapido,fixa,Silicio/acido sulfurico,0.309989,11.7019,425.816
Rapido,fixa,Silicio/acido sulfurico,0.410847,10.2419,362.044
Rapido,fixa,Silicio/acido sulfurico,0.301616,7.4476,484.498
Rapido,fixa,Silicio/acido sulfurico,0.300415,13.3633,528.766
Rapido,fixa,Silicio/acido sulfurico,0.311089,10.0201,431.594
Rapido,fixa,Silicio/acido sulfurico,0.33027,6.95639,408.551
Rapido,fixa,Silicio/acido sulfurico,3.18784,9.56219,314.534
Rapido,fixa,Silicio/acido sulfurico,0.528984,6.84614,363.802
Rapido,fixa,Silicio/acido sulfurico,0.714276,4.25976,316.442
Rapido,fixa,Silicio/acido sulfurico,0.308768,6.84591,427.756
Rapido,fixa,Silicio/acido sulfurico,0.347255,3.99553,383.032
Rapido,fixa,Silicio/acido sulfurico,0.783299,2.87954,339.64
Rapido,fixa,Silicio/acido sulfurico,0.317104,1.80097,404.642
Rapido,fixa,Silicio/acido sulfurico,0.304946,9.3078,434.847
Rapido,fixa,Silicio/acido sulfurico,0.459717,5.56081,361.717
Rapido,fixa,Silicio/acido sulfurico,0.772692,2.19688,362.274
Rapido,fixa,Silicio/acido sulfurico,3.89846,9.4444,307.404
Rapido,fixa,Silicio/acido sulfurico,0.319347,4.5097,436.196
Rapido,fixa,Silicio/acido sulfurico,0.301188,2.29066,502.954
Rapido,fixa,Silicio/acido sulfurico,0.314366,4.07479,417.046
Rapido,fixa,Silicio/acido sulfurico,0.819818,4.79339,350.068
Rapido,fixa,Silicio/acido sulfurico,0.301706,6.06376,462.473
Rapido,fixa,Silicio/acido sulfurico,0.875996,4.93946,321.677
Rapido,fixa,Silicio/acido sulfurico,4.65725,11.7514,318.588
Rapido,fixa,Silicio/acido sulfurico,1.1538,8.09021,340.906
Rapido,fixa,Silicio/acido sulfurico,0.376091,11.1747,390.296
Rapido,fixa,Silicio/acido sulfurico,0.301061,10.2627,478.744
Rapido,fixa,Silicio/acido sulfurico,0.305934,4.61323,443.527
Rapido,fixa,Silicio/acido sulfurico,0.314819,3.3413,430.228
Rapido,fixa,Silicio/acido sulfurico,0.30042,10.1418,528.746
Rapido,fixa,Silicio/acido sulfurico,0.302312,5.1075,461.724
Rapido,fixa,Silicio/acido sulfurico,0.991136,6.00371,334.081
Rapido,fixa,Silicio/acido sulfurico,10.8694,15.6967,310.809
Rapido,fixa,Silicio/acido sulfurico,0.308851,7.68822,425.565
Rapido,fixa,Silicio/acido sulfurico,0.396246,6.14812,351.405
Rapido,fixa,Silicio/acido sulfurico,0.305217,4.15487,431.957
Rapido,fixa,Silicio/acido sulfurico,0.306714,2.90327,455.06
Rapido,fixa,Silicio/acido sulfurico,0.30045,8.74621,540.304
Rapido,fixa,Silicio/acido sulfurico,6.9311,12.5473,308.38
Rapido,fixa,Silicio/acido sulfurico,0.301294,4.05971,500.713
Rapido,fixa,Silicio/acido sulfurico,0.351621,10.7174,395.29
Rapido,fixa,Silicio/acido sulfurico,0.398885,9.02256,365.325
Rapido,fixa,Silicio/acido sulfurico,0.301697,8.63728,464.37
Rapido,fixa,Silicio/acido sulfurico,14.1594,15.9349,291.485
Rapido,fixa,Silicio/acido sulfurico,0.301085,8.08521,520.881
Rapido,fixa,Silicio/acido sulfurico,0.449008,4.71241,360.294
Rapido,fixa,Silicio/acido sulfurico,2.92288,10.1076,342.288
Rapido,fixa,Silicio/acido sulfurico,0.378686,6.28066,379.21
Rapido,fixa,Silicio/acido sulfurico,2.43535,5.05803,315.585
Rapido,fixa,Silicio/acido sulfurico,0.317475,5.16669,399.191
Rapido,fixa,Silicio/acido sulfurico,0.304405,12.5056,443.759
Rapido,fixa,Silicio/acido sulfurico,0.301071,3.7706,462.243
Rapido,fixa,Silicio/acido sulfurico,0.321242,3.46089,392
Rapido,fixa,Silicio/acido sulfurico,0.333155,6.44731,368.584
Rapido,fixa,Silicio/acido sulfurico,0.302425,2.32352,454.133
Rapido,fixa,Silicio/acido sulfurico,0.673411,4.38884,347.699
Rapido,fixa,Silicio/acido sulfurico,0.360169,3.97425,383.996
Rapido,fixa,Silicio/acido sulfurico,0.301985,4.39316,461.73
Rapido,fixa,Silicio/acido sulfurico,1.30137,5.41674,324.143
Rapido,fixa,Silicio/acido sulfurico,1.57738,2.95891,318.294
Rapido,fixa,Silicio/acido sulfurico,0.311648,10.5579,407.652
Rapido,fixa,Silicio/acido sulfurico,0.301402,7.57747,524.521
Rapido,fixa,Silicio/acido sulfurico,0.477597,2.7137,349.936
Rapido,fixa,Silicio/acido sulfurico,0.301008,2.18746,470.335
Rapido,fixa,Silicio/acido sulfurico,0.300812,8.79519,473.667
Rapido,fixa,Silicio/acido sulfurico,4.63317,14.1587,308.574
Rapido,fixa,Silicio/acido sulfurico,0.300816,3.20144,453.071
Rapido,fixa,Silicio/acido sulfurico,5.0772,11.309,318.274
Rapido,fixa,Silicio/acido sulfurico,0.303743,2.16745,457.516
Rapido,fixa,Silicio/acido sulfurico,0.301911,1.39135,500.406
Rapido,fixa,Silicio/acido sulfurico,0.889858,12.6382,313.113
Rapido,fixa,Silicio/acido sulfurico,0.300354,2.47764,508.647
Rapido,fixa,Silicio/acido sulfurico,0.310336,3.95688,416.952
Rapido,fixa,Silicio/acido sulfurico,1.39378,7.40564,325.145
Rapido,fixa,Silicio/acido sulfurico,0.30102,6.40703,490.552
Rapido,fixa,Silicio/acido sulfurico,0.313556,6.71818,418.371
Rapido,fixa,Silicio/acido sulfurico,3.04549,7.05424,331.832
Rapido,fixa,Silicio/acido sulfurico,0.344014,7.90799,391.541
Rapido,fixa,Silicio/acido sulfurico,0.303242,1.74825,456.918
Rapido,fixa,Silicio/acido sulfurico,1.58405,11.0908,322.309
Rapido,fixa,Silicio/acido sulfurico,0.302542,8.55341,472.949
Rapido,fixa,Silicio/acido sulfurico,0.300494,7.25039,528.175
Rapido,fixa,Silicio/acido sulfurico,0.304903,9.76077,440.036
Rapido,fixa,Silicio/acido sulfurico,0.314696,8.50524,389.556
Rapido,fixa,Silicio/acido sulfurico,0.310054,4.92909,440.965
Rapido,fixa,Silicio/acido sulfurico,0.301537,4.43042,488.125
Rapido,fixa,Silicio/acido sulfurico,0.328068,6.30758,379.366
Rapido,fixa,Silicio/acido sulfurico,0.30083,5.41339,480.689
Rapido,fixa,Silicio/acido sulfurico,0.303614,4.27115,442.101
Rapido,fixa,Silicio/acido sulfurico,0.328207,7.79941,382.248
Rapido,fixa,Silicio/acido sulfurico,6.75273,14.9569,301.635
Rapido,fixa,Silicio/acido sulfurico,0.300298,8.9342,487.157
Rapido,fixa,Silicio/acido sulfurico,0.325913,9.30492,369.958
Rapido,fixa,Silicio/acido sulfurico,1.79211,4.94193,338.561
Rapido,fixa,Silicio/acido sulfurico,0.310192,4.87041,403.402
Rapido,fixa,Silicio/acido sulfurico,0.320695,8.78388,408.792
Rapido,fixa,Silicio/acido sulfurico,0.362017,3.43278,395.288
Rapido,fixa,Silicio/acido sulfurico,2.26427,6.58995,320.805
Rapido,fixa,Silicio/acido sulfurico,0.305731,7.64882,443.159
Rapido,fixa,Silicio/acido sulfurico,0.316123,3.1876,410.141
Rapido,fixa,Silicio/acido sulfurico,0.305031,3.98889,470.961
Rapido,fixa,Silicio/acido sulfurico,0.327051,6.22085,414.031
Rapido,fixa,Silicio/acido sulfurico,0.327899,2.69279,375.064
Rapido,fixa,Silicio/acido sulfurico,0.310945,10.7302,401.576
Rapido,fixa,Silicio/acido sulfurico,0.301531,4.7308,440.805
Rapido,fixa,Silicio/acido sulfurico,0.301837,11.1014,490.567
Rapido,fixa,Silicio/acido sulfurico,6.49095,9.16133,332.57
Rapido,fixa,Silicio/acido sulfurico,0.414456,2.4467,367.091
Rapido,fixa,Silicio/acido sulfurico,0.417037,5.10446,360.438
Rapido,fixa,Silicio/acido sulfurico,1.71428,4.62574,331.24
Rapido,fixa,Silicio/acido sulfurico,0.380906,2.72174,362.201
Rapido,fixa,Silicio/acido sulfurico,0.300721,5.0039,484.52
Rapido,fixa,Silicio/acido sulfurico,0.312694,4.80086,440.67
Rapido,fixa,Silicio/acido sulfurico,0.541435,5.23183,366.925
Rapido,fixa,Silicio/acido sulfurico,7.60913,11.6022,318.382
Rapido,fixa,Silicio/acido sulfurico,0.302833,5.96734,457.784
Rapido,fixa,Silicio/acido sulfurico,0.306383,9.63449,441.544
Rapido,fixa,Silicio/acido sulfurico,0.44198,13.3481,346.619
Rapido,fixa,Silicio/acido sulfurico,0.333343,2.66344,398.728
Rapido,fixa,Silicio/acido sulfurico,0.415075,8.54888,357.889
Rapido,fixa,Silicio/acido sulfurico,0.304442,12.4001,461.808
Rapido,fixa,Silicio/acido sulfurico,1.73419,14.9402,327.303
Rapido,fixa,Silicio/acido sulfurico,0.362418,4.56522,385.294
Rapido,fixa,Silicio/acido sulfurico,0.300723,3.95326,528.198
Rapido,fixa,Silicio/acido sulfurico,1.00799,2.84438,346.076
Rapido,fixa,Silicio/acido sulfurico,10.6297,21.9367,300.726
Rapido,fixa,Silicio/acido sulfurico,0.306088,9.45306,422.789
Rapido,fixa,Silicio/acido sulfurico,0.320502,4.20816,421.186
Rapido,fixa,Silicio/acido sulfurico,0.636445,4.34216,355.467
Rapido,fixa,Silicio/acido sulfurico,0.302102,3.60874,513.748
Rapido,fixa,Silicio/acido sulfurico,0.352195,3.51945,358.986
Rapido,fixa,Silicio/acido sulfurico,0.379166,3.66651,373.292
Rapido,fixa,Silicio/acido sulfurico,0.637875,3.52006,352.853
